"price","screensize","memorygb","color","cellular","respID","qID","altID","obsID"
"$549","10.2 in","32 GB","Rose Gold","WiFi only",248,7,3,1983
"$549","10.2 in","256 GB","Space Grey","WiFi + Cellular",248,7,4,1983
"$549","7.9 in","32 GB","Rose Gold","WiFi only",248,8,1,1984
"$559","7.9 in","128 GB","Space Grey","WiFi + Cellular",248,8,2,1984
"$429","10.2 in","256 GB","Space Grey","WiFi only",248,8,3,1984
"$679","7.9 in","64 GB","Space Grey","WiFi + Cellular",248,8,4,1984
"$559","7.9 in","32 GB","Space Grey","WiFi + Cellular",249,1,1,1985
"$679","7.9 in","64 GB","Rose Gold","WiFi + Cellular",249,1,2,1985
"$329","7.9 in","128 GB","Rose Gold","WiFi only",249,1,3,1985
"$429","7.9 in","32 GB","Rose Gold","WiFi + Cellular",249,1,4,1985
"$429","10.2 in","128 GB","Space Grey","WiFi + Cellular",249,2,1,1986
"$559","7.9 in","128 GB","Silver","WiFi only",249,2,2,1986
"$399","7.9 in","256 GB","Space Grey","WiFi + Cellular",249,2,3,1986
"$429","10.2 in","32 GB","Silver","WiFi + Cellular",249,2,4,1986
"$399","10.2 in","64 GB","Silver","WiFi + Cellular",249,3,1,1987
"$549","7.9 in","256 GB","Silver","WiFi + Cellular",249,3,2,1987
"$679","10.2 in","128 GB","Rose Gold","WiFi + Cellular",249,3,3,1987
"$429","7.9 in","32 GB","Space Grey","WiFi + Cellular",249,3,4,1987
"$429","7.9 in","128 GB","Silver","WiFi only",249,4,1,1988
"$559","7.9 in","256 GB","Space Grey","WiFi only",249,4,2,1988
"$429","10.2 in","256 GB","Silver","WiFi + Cellular",249,4,3,1988
"$399","7.9 in","32 GB","Rose Gold","WiFi only",249,4,4,1988
"$429","7.9 in","32 GB","Space Grey","WiFi + Cellular",249,5,1,1989
"$529","10.2 in","128 GB","Silver","WiFi only",249,5,2,1989
"$559","10.2 in","64 GB","Rose Gold","WiFi only",249,5,3,1989
"$329","10.2 in","64 GB","Space Grey","WiFi only",249,5,4,1989
"$329","7.9 in","256 GB","Rose Gold","WiFi + Cellular",249,6,1,1990
"$459","7.9 in","256 GB","Rose Gold","WiFi only",249,6,2,1990
"$529","7.9 in","32 GB","Space Grey","WiFi only",249,6,3,1990
"$429","10.2 in","128 GB","Rose Gold","WiFi + Cellular",249,6,4,1990
"$329","7.9 in","64 GB","Space Grey","WiFi only",249,7,1,1991
"$329","10.2 in","256 GB","Silver","WiFi + Cellular",249,7,2,1991
"$679","10.2 in","256 GB","Space Grey","WiFi + Cellular",249,7,3,1991
"$429","10.2 in","64 GB","Space Grey","WiFi + Cellular",249,7,4,1991
"$549","10.2 in","64 GB","Silver","WiFi only",249,8,1,1992
"$679","10.2 in","32 GB","Silver","WiFi + Cellular",249,8,2,1992
"$559","10.2 in","256 GB","Silver","WiFi only",249,8,3,1992
"$529","7.9 in","256 GB","Silver","WiFi only",249,8,4,1992
"$329","10.2 in","32 GB","Space Grey","WiFi only",250,1,1,1993
"$399","10.2 in","64 GB","Silver","WiFi + Cellular",250,1,2,1993
"$459","10.2 in","64 GB","Space Grey","WiFi only",250,1,3,1993
"$679","10.2 in","32 GB","Silver","WiFi only",250,1,4,1993
"$529","10.2 in","64 GB","Space Grey","WiFi only",250,2,1,1994
"$459","10.2 in","256 GB","Rose Gold","WiFi only",250,2,2,1994
"$559","7.9 in","32 GB","Rose Gold","WiFi + Cellular",250,2,3,1994
"$559","7.9 in","256 GB","Rose Gold","WiFi only",250,2,4,1994
"$329","10.2 in","64 GB","Space Grey","WiFi only",250,3,1,1995
"$459","7.9 in","32 GB","Space Grey","WiFi only",250,3,2,1995
"$529","10.2 in","256 GB","Rose Gold","WiFi + Cellular",250,3,3,1995
"$559","7.9 in","256 GB","Rose Gold","WiFi + Cellular",250,3,4,1995
"$399","7.9 in","256 GB","Rose Gold","WiFi + Cellular",250,4,1,1996
"$559","10.2 in","256 GB","Space Grey","WiFi only",250,4,2,1996
"$459","10.2 in","256 GB","Rose Gold","WiFi only",250,4,3,1996
"$549","10.2 in","64 GB","Silver","WiFi + Cellular",250,4,4,1996
"$459","7.9 in","64 GB","Silver","WiFi only",250,5,1,1997
"$679","10.2 in","128 GB","Rose Gold","WiFi + Cellular",250,5,2,1997
"$429","10.2 in","32 GB","Rose Gold","WiFi + Cellular",250,5,3,1997
"$429","7.9 in","256 GB","Space Grey","WiFi only",250,5,4,1997
"$459","7.9 in","64 GB","Space Grey","WiFi only",250,6,1,1998
"$559","10.2 in","64 GB","Silver","WiFi + Cellular",250,6,2,1998
"$399","7.9 in","128 GB","Rose Gold","WiFi only",250,6,3,1998
"$679","10.2 in","256 GB","Rose Gold","WiFi + Cellular",250,6,4,1998
"$429","7.9 in","64 GB","Silver","WiFi only",250,7,1,1999
"$399","7.9 in","32 GB","Rose Gold","WiFi only",250,7,2,1999
"$679","10.2 in","128 GB","Rose Gold","WiFi only",250,7,3,1999
"$429","7.9 in","32 GB","Space Grey","WiFi + Cellular",250,7,4,1999
"$549","7.9 in","128 GB","Space Grey","WiFi only",250,8,1,2000
"$399","7.9 in","32 GB","Silver","WiFi only",250,8,2,2000
"$559","7.9 in","32 GB","Space Grey","WiFi only",250,8,3,2000
"$459","7.9 in","256 GB","Silver","WiFi + Cellular",250,8,4,2000
"$549","7.9 in","256 GB","Space Grey","WiFi + Cellular",251,1,1,2001
"$679","7.9 in","256 GB","Space Grey","WiFi + Cellular",251,1,2,2001
"$399","10.2 in","256 GB","Rose Gold","WiFi + Cellular",251,1,3,2001
"$429","7.9 in","32 GB","Silver","WiFi only",251,1,4,2001
"$329","10.2 in","256 GB","Space Grey","WiFi + Cellular",251,2,1,2002
"$329","10.2 in","256 GB","Space Grey","WiFi only",251,2,2,2002
"$549","7.9 in","256 GB","Silver","WiFi only",251,2,3,2002
"$679","7.9 in","64 GB","Rose Gold","WiFi + Cellular",251,2,4,2002
"$549","7.9 in","128 GB","Rose Gold","WiFi + Cellular",251,3,1,2003
"$549","10.2 in","32 GB","Rose Gold","WiFi only",251,3,2,2003
"$549","10.2 in","64 GB","Space Grey","WiFi only",251,3,3,2003
"$549","10.2 in","32 GB","Rose Gold","WiFi + Cellular",251,3,4,2003
"$329","7.9 in","64 GB","Rose Gold","WiFi + Cellular",251,4,1,2004
"$679","7.9 in","128 GB","Space Grey","WiFi + Cellular",251,4,2,2004
"$429","10.2 in","32 GB","Rose Gold","WiFi only",251,4,3,2004
"$679","7.9 in","64 GB","Space Grey","WiFi + Cellular",251,4,4,2004
"$679","7.9 in","32 GB","Space Grey","WiFi + Cellular",251,5,1,2005
"$459","10.2 in","32 GB","Rose Gold","WiFi only",251,5,2,2005
"$679","10.2 in","64 GB","Rose Gold","WiFi + Cellular",251,5,3,2005
"$549","7.9 in","256 GB","Rose Gold","WiFi only",251,5,4,2005
"$679","10.2 in","128 GB","Rose Gold","WiFi + Cellular",251,6,1,2006
"$399","7.9 in","32 GB","Rose Gold","WiFi only",251,6,2,2006
"$459","7.9 in","256 GB","Rose Gold","WiFi + Cellular",251,6,3,2006
"$399","7.9 in","32 GB","Rose Gold","WiFi + Cellular",251,6,4,2006
"$329","7.9 in","128 GB","Space Grey","WiFi only",251,7,1,2007
"$529","10.2 in","128 GB","Rose Gold","WiFi only",251,7,2,2007
"$559","7.9 in","256 GB","Rose Gold","WiFi + Cellular",251,7,3,2007
"$459","10.2 in","32 GB","Space Grey","WiFi + Cellular",251,7,4,2007
"$679","10.2 in","256 GB","Space Grey","WiFi only",251,8,1,2008
"$329","7.9 in","256 GB","Silver","WiFi + Cellular",251,8,2,2008
"$529","7.9 in","256 GB","Rose Gold","WiFi + Cellular",251,8,3,2008
"$429","10.2 in","32 GB","Space Grey","WiFi + Cellular",251,8,4,2008
"$429","7.9 in","32 GB","Space Grey","WiFi + Cellular",252,1,1,2009
"$679","7.9 in","256 GB","Silver","WiFi only",252,1,2,2009
"$329","10.2 in","128 GB","Rose Gold","WiFi only",252,1,3,2009
"$399","7.9 in","128 GB","Rose Gold","WiFi only",252,1,4,2009
"$529","7.9 in","256 GB","Space Grey","WiFi + Cellular",252,2,1,2010
"$679","7.9 in","128 GB","Space Grey","WiFi only",252,2,2,2010
"$429","7.9 in","32 GB","Space Grey","WiFi only",252,2,3,2010
"$459","7.9 in","64 GB","Rose Gold","WiFi + Cellular",252,2,4,2010
"$549","10.2 in","64 GB","Rose Gold","WiFi + Cellular",252,3,1,2011
"$429","7.9 in","32 GB","Space Grey","WiFi only",252,3,2,2011
"$529","10.2 in","64 GB","Rose Gold","WiFi + Cellular",252,3,3,2011
"$679","10.2 in","256 GB","Rose Gold","WiFi + Cellular",252,3,4,2011
"$329","7.9 in","64 GB","Rose Gold","WiFi only",252,4,1,2012
"$529","7.9 in","128 GB","Space Grey","WiFi + Cellular",252,4,2,2012
"$329","10.2 in","64 GB","Rose Gold","WiFi + Cellular",252,4,3,2012
"$429","7.9 in","32 GB","Space Grey","WiFi + Cellular",252,4,4,2012
"$679","10.2 in","128 GB","Space Grey","WiFi + Cellular",252,5,1,2013
"$329","10.2 in","256 GB","Rose Gold","WiFi only",252,5,2,2013
"$679","10.2 in","64 GB","Silver","WiFi + Cellular",252,5,3,2013
"$329","10.2 in","32 GB","Space Grey","WiFi + Cellular",252,5,4,2013
"$529","7.9 in","256 GB","Rose Gold","WiFi only",252,6,1,2014
"$329","7.9 in","32 GB","Rose Gold","WiFi + Cellular",252,6,2,2014
"$559","7.9 in","256 GB","Silver","WiFi + Cellular",252,6,3,2014
"$459","10.2 in","128 GB","Rose Gold","WiFi + Cellular",252,6,4,2014
"$399","10.2 in","64 GB","Silver","WiFi only",252,7,1,2015
"$399","7.9 in","32 GB","Silver","WiFi + Cellular",252,7,2,2015
"$329","10.2 in","128 GB","Silver","WiFi only",252,7,3,2015
"$399","10.2 in","256 GB","Rose Gold","WiFi only",252,7,4,2015
"$399","10.2 in","64 GB","Rose Gold","WiFi + Cellular",252,8,1,2016
"$399","10.2 in","64 GB","Silver","WiFi only",252,8,2,2016
"$559","10.2 in","128 GB","Space Grey","WiFi + Cellular",252,8,3,2016
"$549","10.2 in","256 GB","Rose Gold","WiFi only",252,8,4,2016
"$459","7.9 in","256 GB","Rose Gold","WiFi only",253,1,1,2017
"$399","10.2 in","128 GB","Silver","WiFi only",253,1,2,2017
"$529","7.9 in","64 GB","Rose Gold","WiFi + Cellular",253,1,3,2017
"$329","7.9 in","128 GB","Space Grey","WiFi only",253,1,4,2017
"$559","7.9 in","32 GB","Rose Gold","WiFi only",253,2,1,2018
"$529","7.9 in","256 GB","Silver","WiFi + Cellular",253,2,2,2018
"$529","10.2 in","32 GB","Rose Gold","WiFi + Cellular",253,2,3,2018
"$429","7.9 in","128 GB","Space Grey","WiFi + Cellular",253,2,4,2018
"$399","10.2 in","64 GB","Space Grey","WiFi + Cellular",253,3,1,2019
"$559","10.2 in","256 GB","Rose Gold","WiFi + Cellular",253,3,2,2019
"$429","7.9 in","32 GB","Silver","WiFi only",253,3,3,2019
"$429","10.2 in","32 GB","Space Grey","WiFi only",253,3,4,2019
"$329","10.2 in","64 GB","Space Grey","WiFi + Cellular",253,4,1,2020
"$399","10.2 in","256 GB","Space Grey","WiFi only",253,4,2,2020
"$529","10.2 in","32 GB","Rose Gold","WiFi + Cellular",253,4,3,2020
"$529","7.9 in","128 GB","Space Grey","WiFi only",253,4,4,2020
"$329","7.9 in","32 GB","Silver","WiFi + Cellular",253,5,1,2021
"$679","10.2 in","32 GB","Rose Gold","WiFi + Cellular",253,5,2,2021
"$549","10.2 in","128 GB","Rose Gold","WiFi + Cellular",253,5,3,2021
"$429","10.2 in","64 GB","Space Grey","WiFi only",253,5,4,2021
"$559","10.2 in","128 GB","Silver","WiFi + Cellular",253,6,1,2022
"$679","10.2 in","128 GB","Silver","WiFi only",253,6,2,2022
"$399","7.9 in","64 GB","Space Grey","WiFi only",253,6,3,2022
"$399","7.9 in","256 GB","Rose Gold","WiFi + Cellular",253,6,4,2022
"$549","10.2 in","128 GB","Rose Gold","WiFi only",253,7,1,2023
"$529","10.2 in","128 GB","Space Grey","WiFi only",253,7,2,2023
"$399","7.9 in","128 GB","Space Grey","WiFi only",253,7,3,2023
"$399","7.9 in","256 GB","Space Grey","WiFi only",253,7,4,2023
"$549","10.2 in","256 GB","Space Grey","WiFi + Cellular",253,8,1,2024
"$529","10.2 in","256 GB","Silver","WiFi + Cellular",253,8,2,2024
"$399","10.2 in","32 GB","Rose Gold","WiFi + Cellular",253,8,3,2024
"$559","10.2 in","64 GB","Space Grey","WiFi + Cellular",253,8,4,2024
"$529","7.9 in","128 GB","Space Grey","WiFi only",254,1,1,2025
"$429","7.9 in","32 GB","Silver","WiFi + Cellular",254,1,2,2025
"$559","10.2 in","64 GB","Space Grey","WiFi only",254,1,3,2025
"$329","10.2 in","256 GB","Rose Gold","WiFi + Cellular",254,1,4,2025
"$559","7.9 in","256 GB","Space Grey","WiFi only",254,2,1,2026
"$559","10.2 in","32 GB","Silver","WiFi only",254,2,2,2026
"$329","10.2 in","128 GB","Rose Gold","WiFi + Cellular",254,2,3,2026
"$559","10.2 in","64 GB","Rose Gold","WiFi + Cellular",254,2,4,2026
"$679","10.2 in","256 GB","Rose Gold","WiFi only",254,3,1,2027
"$429","10.2 in","64 GB","Silver","WiFi only",254,3,2,2027
"$329","10.2 in","128 GB","Silver","WiFi + Cellular",254,3,3,2027
"$399","10.2 in","32 GB","Rose Gold","WiFi only",254,3,4,2027
"$329","7.9 in","128 GB","Space Grey","WiFi only",254,4,1,2028
"$679","10.2 in","32 GB","Space Grey","WiFi only",254,4,2,2028
"$329","7.9 in","64 GB","Space Grey","WiFi only",254,4,3,2028
"$559","10.2 in","256 GB","Silver","WiFi only",254,4,4,2028
"$529","7.9 in","256 GB","Space Grey","WiFi only",254,5,1,2029
"$329","7.9 in","256 GB","Rose Gold","WiFi only",254,5,2,2029
"$459","10.2 in","128 GB","Silver","WiFi only",254,5,3,2029
"$329","10.2 in","64 GB","Rose Gold","WiFi only",254,5,4,2029
"$459","10.2 in","32 GB","Rose Gold","WiFi + Cellular",254,6,1,2030
"$459","7.9 in","128 GB","Silver","WiFi + Cellular",254,6,2,2030
"$459","10.2 in","128 GB","Rose Gold","WiFi only",254,6,3,2030
"$559","10.2 in","128 GB","Rose Gold","WiFi + Cellular",254,6,4,2030
"$399","10.2 in","256 GB","Space Grey","WiFi only",254,7,1,2031
"$399","7.9 in","64 GB","Space Grey","WiFi only",254,7,2,2031
"$679","10.2 in","256 GB","Silver","WiFi + Cellular",254,7,3,2031
"$679","7.9 in","64 GB","Rose Gold","WiFi + Cellular",254,7,4,2031
"$459","10.2 in","128 GB","Silver","WiFi only",254,8,1,2032
"$399","7.9 in","256 GB","Silver","WiFi + Cellular",254,8,2,2032
"$549","7.9 in","64 GB","Silver","WiFi only",254,8,3,2032
"$549","7.9 in","32 GB","Space Grey","WiFi + Cellular",254,8,4,2032
"$549","7.9 in","256 GB","Silver","WiFi only",255,1,1,2033
"$399","10.2 in","32 GB","Silver","WiFi + Cellular",255,1,2,2033
"$529","10.2 in","64 GB","Silver","WiFi + Cellular",255,1,3,2033
"$559","7.9 in","128 GB","Rose Gold","WiFi only",255,1,4,2033
"$559","10.2 in","64 GB","Silver","WiFi + Cellular",255,2,1,2034
"$329","7.9 in","64 GB","Rose Gold","WiFi + Cellular",255,2,2,2034
"$459","7.9 in","256 GB","Rose Gold","WiFi + Cellular",255,2,3,2034
"$329","7.9 in","128 GB","Silver","WiFi only",255,2,4,2034
"$529","7.9 in","256 GB","Silver","WiFi + Cellular",255,3,1,2035
"$459","7.9 in","128 GB","Space Grey","WiFi + Cellular",255,3,2,2035
"$399","10.2 in","32 GB","Silver","WiFi + Cellular",255,3,3,2035
"$679","10.2 in","64 GB","Rose Gold","WiFi + Cellular",255,3,4,2035
"$549","10.2 in","128 GB","Space Grey","WiFi only",255,4,1,2036
"$459","7.9 in","32 GB","Rose Gold","WiFi only",255,4,2,2036
"$679","7.9 in","64 GB","Rose Gold","WiFi + Cellular",255,4,3,2036
"$679","10.2 in","256 GB","Rose Gold","WiFi only",255,4,4,2036
"$549","10.2 in","128 GB","Space Grey","WiFi + Cellular",255,5,1,2037
"$399","7.9 in","256 GB","Space Grey","WiFi only",255,5,2,2037
"$399","7.9 in","256 GB","Space Grey","WiFi only",255,5,3,2037
"$329","10.2 in","128 GB","Rose Gold","WiFi only",255,5,4,2037
"$459","7.9 in","256 GB","Silver","WiFi + Cellular",255,6,1,2038
"$429","7.9 in","32 GB","Silver","WiFi only",255,6,2,2038
"$399","10.2 in","256 GB","Silver","WiFi only",255,6,3,2038
"$559","7.9 in","128 GB","Space Grey","WiFi only",255,6,4,2038
"$679","7.9 in","256 GB","Silver","WiFi only",255,7,1,2039
"$429","7.9 in","128 GB","Silver","WiFi + Cellular",255,7,2,2039
"$679","7.9 in","256 GB","Rose Gold","WiFi only",255,7,3,2039
"$459","10.2 in","128 GB","Silver","WiFi + Cellular",255,7,4,2039
"$679","10.2 in","128 GB","Space Grey","WiFi only",255,8,1,2040
"$549","7.9 in","128 GB","Rose Gold","WiFi + Cellular",255,8,2,2040
"$429","10.2 in","32 GB","Rose Gold","WiFi only",255,8,3,2040
"$549","7.9 in","64 GB","Rose Gold","WiFi only",255,8,4,2040
"$399","10.2 in","256 GB","Rose Gold","WiFi + Cellular",256,1,1,2041
"$429","7.9 in","128 GB","Rose Gold","WiFi only",256,1,2,2041
"$429","7.9 in","64 GB","Space Grey","WiFi only",256,1,3,2041
"$459","10.2 in","64 GB","Space Grey","WiFi only",256,1,4,2041
"$429","7.9 in","64 GB","Space Grey","WiFi + Cellular",256,2,1,2042
"$459","7.9 in","32 GB","Rose Gold","WiFi + Cellular",256,2,2,2042
"$679","10.2 in","128 GB","Space Grey","WiFi + Cellular",256,2,3,2042
"$549","10.2 in","128 GB","Rose Gold","WiFi + Cellular",256,2,4,2042
"$429","7.9 in","32 GB","Space Grey","WiFi + Cellular",256,3,1,2043
"$429","10.2 in","64 GB","Rose Gold","WiFi + Cellular",256,3,2,2043
"$679","7.9 in","128 GB","Space Grey","WiFi only",256,3,3,2043
"$459","7.9 in","64 GB","Silver","WiFi + Cellular",256,3,4,2043
"$529","7.9 in","256 GB","Rose Gold","WiFi + Cellular",256,4,1,2044
"$679","7.9 in","32 GB","Space Grey","WiFi + Cellular",256,4,2,2044
"$429","7.9 in","32 GB","Silver","WiFi only",256,4,3,2044
"$679","7.9 in","32 GB","Rose Gold","WiFi only",256,4,4,2044
"$459","10.2 in","128 GB","Silver","WiFi + Cellular",256,5,1,2045
"$459","7.9 in","32 GB","Space Grey","WiFi + Cellular",256,5,2,2045
"$399","10.2 in","64 GB","Silver","WiFi only",256,5,3,2045
"$399","10.2 in","64 GB","Rose Gold","WiFi + Cellular",256,5,4,2045
"$679","7.9 in","32 GB","Silver","WiFi + Cellular",256,6,1,2046
"$529","7.9 in","256 GB","Space Grey","WiFi + Cellular",256,6,2,2046
"$459","10.2 in","32 GB","Rose Gold","WiFi only",256,6,3,2046
"$459","7.9 in","64 GB","Rose Gold","WiFi + Cellular",256,6,4,2046
"$679","7.9 in","32 GB","Rose Gold","WiFi only",256,7,1,2047
"$329","7.9 in","256 GB","Space Grey","WiFi + Cellular",256,7,2,2047
"$329","7.9 in","32 GB","Rose Gold","WiFi only",256,7,3,2047
"$429","7.9 in","64 GB","Space Grey","WiFi + Cellular",256,7,4,2047
"$559","7.9 in","128 GB","Space Grey","WiFi + Cellular",256,8,1,2048
"$679","7.9 in","128 GB","Rose Gold","WiFi only",256,8,2,2048
"$679","10.2 in","64 GB","Rose Gold","WiFi + Cellular",256,8,3,2048
"$679","10.2 in","256 GB","Rose Gold","WiFi + Cellular",256,8,4,2048
"$529","10.2 in","256 GB","Silver","WiFi + Cellular",257,1,1,2049
"$529","10.2 in","128 GB","Space Grey","WiFi only",257,1,2,2049
"$529","10.2 in","64 GB","Space Grey","WiFi only",257,1,3,2049
"$529","7.9 in","64 GB","Silver","WiFi only",257,1,4,2049
"$549","10.2 in","128 GB","Space Grey","WiFi + Cellular",257,2,1,2050
"$399","7.9 in","64 GB","Silver","WiFi only",257,2,2,2050
"$559","7.9 in","128 GB","Silver","WiFi only",257,2,3,2050
"$459","10.2 in","128 GB","Space Grey","WiFi + Cellular",257,2,4,2050
"$679","7.9 in","256 GB","Silver","WiFi + Cellular",257,3,1,2051
"$549","7.9 in","64 GB","Space Grey","WiFi only",257,3,2,2051
"$559","7.9 in","256 GB","Silver","WiFi only",257,3,3,2051
"$429","10.2 in","256 GB","Rose Gold","WiFi + Cellular",257,3,4,2051
"$329","10.2 in","256 GB","Rose Gold","WiFi + Cellular",257,4,1,2052
"$459","7.9 in","256 GB","Space Grey","WiFi only",257,4,2,2052
"$459","10.2 in","32 GB","Silver","WiFi only",257,4,3,2052
"$559","10.2 in","64 GB","Silver","WiFi only",257,4,4,2052
"$559","10.2 in","32 GB","Rose Gold","WiFi only",257,5,1,2053
"$529","7.9 in","32 GB","Silver","WiFi + Cellular",257,5,2,2053
"$529","10.2 in","256 GB","Silver","WiFi + Cellular",257,5,3,2053
"$559","10.2 in","256 GB","Silver","WiFi only",257,5,4,2053
"$429","7.9 in","128 GB","Rose Gold","WiFi only",257,6,1,2054
"$529","7.9 in","128 GB","Silver","WiFi + Cellular",257,6,2,2054
"$429","7.9 in","64 GB","Space Grey","WiFi only",257,6,3,2054
"$429","7.9 in","128 GB","Silver","WiFi + Cellular",257,6,4,2054
"$559","10.2 in","128 GB","Silver","WiFi + Cellular",257,7,1,2055
"$429","10.2 in","128 GB","Space Grey","WiFi only",257,7,2,2055
"$529","7.9 in","256 GB","Silver","WiFi only",257,7,3,2055
"$679","10.2 in","64 GB","Rose Gold","WiFi only",257,7,4,2055
"$529","7.9 in","128 GB","Rose Gold","WiFi + Cellular",257,8,1,2056
"$679","10.2 in","32 GB","Rose Gold","WiFi + Cellular",257,8,2,2056
"$429","7.9 in","128 GB","Silver","WiFi only",257,8,3,2056
"$559","7.9 in","32 GB","Silver","WiFi + Cellular",257,8,4,2056
"$329","10.2 in","32 GB","Rose Gold","WiFi only",258,1,1,2057
"$329","10.2 in","128 GB","Silver","WiFi only",258,1,2,2057
"$399","7.9 in","128 GB","Space Grey","WiFi only",258,1,3,2057
"$329","7.9 in","256 GB","Space Grey","WiFi only",258,1,4,2057
"$549","7.9 in","128 GB","Space Grey","WiFi + Cellular",258,2,1,2058
"$329","7.9 in","64 GB","Silver","WiFi only",258,2,2,2058
"$679","7.9 in","256 GB","Rose Gold","WiFi only",258,2,3,2058
"$459","10.2 in","128 GB","Silver","WiFi + Cellular",258,2,4,2058
"$429","10.2 in","128 GB","Space Grey","WiFi only",258,3,1,2059
"$679","7.9 in","128 GB","Space Grey","WiFi only",258,3,2,2059
"$529","7.9 in","64 GB","Silver","WiFi + Cellular",258,3,3,2059
"$559","10.2 in","256 GB","Rose Gold","WiFi only",258,3,4,2059
"$429","7.9 in","128 GB","Silver","WiFi + Cellular",258,4,1,2060
"$549","7.9 in","64 GB","Silver","WiFi only",258,4,2,2060
"$459","10.2 in","256 GB","Rose Gold","WiFi + Cellular",258,4,3,2060
"$429","7.9 in","128 GB","Rose Gold","WiFi + Cellular",258,4,4,2060
"$429","10.2 in","32 GB","Silver","WiFi only",258,5,1,2061
"$549","7.9 in","256 GB","Rose Gold","WiFi + Cellular",258,5,2,2061
"$679","7.9 in","64 GB","Space Grey","WiFi only",258,5,3,2061
"$459","10.2 in","256 GB","Silver","WiFi only",258,5,4,2061
"$549","10.2 in","64 GB","Silver","WiFi + Cellular",258,6,1,2062
"$529","10.2 in","256 GB","Space Grey","WiFi + Cellular",258,6,2,2062
"$679","10.2 in","64 GB","Rose Gold","WiFi + Cellular",258,6,3,2062
"$679","10.2 in","64 GB","Rose Gold","WiFi only",258,6,4,2062
"$429","10.2 in","32 GB","Space Grey","WiFi + Cellular",258,7,1,2063
"$329","7.9 in","256 GB","Rose Gold","WiFi only",258,7,2,2063
"$459","7.9 in","256 GB","Rose Gold","WiFi + Cellular",258,7,3,2063
"$559","7.9 in","32 GB","Rose Gold","WiFi + Cellular",258,7,4,2063
"$549","7.9 in","32 GB","Silver","WiFi only",258,8,1,2064
"$399","7.9 in","256 GB","Rose Gold","WiFi only",258,8,2,2064
"$459","10.2 in","256 GB","Space Grey","WiFi only",258,8,3,2064
"$529","7.9 in","256 GB","Silver","WiFi + Cellular",258,8,4,2064
"$559","10.2 in","32 GB","Rose Gold","WiFi + Cellular",259,1,1,2065
"$399","7.9 in","32 GB","Space Grey","WiFi + Cellular",259,1,2,2065
