"type","price","freshness","respID","qID","altID","obsID"
"Gala",2.5,"Poor",298,2,1,1784
"Fuji",2,"Average",298,2,2,1784
"Red Delicious",3,"Excellent",298,3,1,1785
"Red Delicious",4,"Poor",298,3,2,1785
"Gala",2.5,"Average",298,4,1,1786
"Pink Lady",3,"Excellent",298,4,2,1786
"Red Delicious",2,"Excellent",298,5,1,1787
"Honeycrisp",1.5,"Poor",298,5,2,1787
"Honeycrisp",2.5,"Excellent",298,6,1,1788
"Pink Lady",2.5,"Poor",298,6,2,1788
"Red Delicious",3,"Average",299,1,1,1789
"Red Delicious",1,"Poor",299,1,2,1789
"Pink Lady",2,"Excellent",299,2,1,1790
"Fuji",3,"Poor",299,2,2,1790
"Honeycrisp",1,"Poor",299,3,1,1791
"Red Delicious",1.5,"Excellent",299,3,2,1791
"Red Delicious",4,"Poor",299,4,1,1792
"Red Delicious",1,"Excellent",299,4,2,1792
"Gala",1,"Average",299,5,1,1793
"Honeycrisp",3,"Average",299,5,2,1793
"Pink Lady",3,"Poor",299,6,1,1794
"Pink Lady",3.5,"Average",299,6,2,1794
"Red Delicious",2,"Excellent",300,1,1,1795
"Red Delicious",2.5,"Poor",300,1,2,1795
"Gala",1.5,"Excellent",300,2,1,1796
"Fuji",1.5,"Average",300,2,2,1796
"Pink Lady",1.5,"Average",300,3,1,1797
"Honeycrisp",3.5,"Average",300,3,2,1797
"Fuji",1.5,"Excellent",300,4,1,1798
"Fuji",1.5,"Average",300,4,2,1798
"Pink Lady",3.5,"Poor",300,5,1,1799
"Red Delicious",1,"Average",300,5,2,1799
"Honeycrisp",1,"Excellent",300,6,1,1800
"Honeycrisp",1,"Average",300,6,2,1800
"Honeycrisp",3.5,"Average",301,1,1,1801
"Honeycrisp",4,"Poor",301,1,2,1801
"Gala",4,"Average",301,2,1,1802
"Pink Lady",4,"Excellent",301,2,2,1802
"Pink Lady",1,"Poor",301,3,1,1803
"Pink Lady",1,"Average",301,3,2,1803
"Honeycrisp",2,"Excellent",301,4,1,1804
"Honeycrisp",4,"Average",301,4,2,1804
"Pink Lady",3,"Poor",301,5,1,1805
"Honeycrisp",3,"Average",301,5,2,1805
"Honeycrisp",2,"Poor",301,6,1,1806
"Gala",1.5,"Excellent",301,6,2,1806
"Pink Lady",2,"Poor",302,1,1,1807
"Gala",2.5,"Excellent",302,1,2,1807
"Red Delicious",3,"Average",302,2,1,1808
"Gala",3,"Average",302,2,2,1808
"Honeycrisp",1.5,"Poor",302,3,1,1809
"Pink Lady",4,"Average",302,3,2,1809
"Red Delicious",3,"Average",302,4,1,1810
"Honeycrisp",2,"Average",302,4,2,1810
"Fuji",3.5,"Average",302,5,1,1811
"Honeycrisp",3.5,"Excellent",302,5,2,1811
"Gala",1,"Average",302,6,1,1812
"Red Delicious",2.5,"Poor",302,6,2,1812
"Honeycrisp",3,"Poor",303,1,1,1813
"Pink Lady",3.5,"Poor",303,1,2,1813
"Pink Lady",3,"Excellent",303,2,1,1814
"Pink Lady",2.5,"Poor",303,2,2,1814
"Honeycrisp",1.5,"Average",303,3,1,1815
"Pink Lady",3,"Poor",303,3,2,1815
"Pink Lady",3.5,"Excellent",303,4,1,1816
"Fuji",3.5,"Excellent",303,4,2,1816
"Gala",4,"Excellent",303,5,1,1817
"Pink Lady",1,"Average",303,5,2,1817
"Red Delicious",3,"Average",303,6,1,1818
"Honeycrisp",4,"Average",303,6,2,1818
"Pink Lady",2.5,"Excellent",304,1,1,1819
"Gala",1,"Excellent",304,1,2,1819
"Gala",3,"Excellent",304,2,1,1820
"Honeycrisp",1.5,"Poor",304,2,2,1820
"Red Delicious",4,"Average",304,3,1,1821
"Red Delicious",1.5,"Average",304,3,2,1821
"Gala",1,"Excellent",304,4,1,1822
"Red Delicious",1.5,"Average",304,4,2,1822
"Honeycrisp",1.5,"Average",304,5,1,1823
"Honeycrisp",1.5,"Average",304,5,2,1823
"Fuji",2,"Average",304,6,1,1824
"Fuji",3,"Poor",304,6,2,1824
"Gala",1,"Excellent",305,1,1,1825
"Fuji",3,"Poor",305,1,2,1825
"Gala",1,"Excellent",305,2,1,1826
"Gala",3,"Excellent",305,2,2,1826
"Gala",2,"Excellent",305,3,1,1827
"Gala",3.5,"Poor",305,3,2,1827
"Pink Lady",1,"Excellent",305,4,1,1828
"Pink Lady",2.5,"Excellent",305,4,2,1828
"Gala",2,"Average",305,5,1,1829
"Gala",1,"Excellent",305,5,2,1829
"Pink Lady",1.5,"Poor",305,6,1,1830
"Gala",2.5,"Poor",305,6,2,1830
"Red Delicious",1.5,"Poor",306,1,1,1831
"Honeycrisp",3,"Excellent",306,1,2,1831
"Fuji",2,"Excellent",306,2,1,1832
"Honeycrisp",1,"Average",306,2,2,1832
"Fuji",3,"Poor",306,3,1,1833
"Pink Lady",3,"Average",306,3,2,1833
"Fuji",2,"Poor",306,4,1,1834
"Pink Lady",3.5,"Average",306,4,2,1834
"Honeycrisp",2.5,"Average",306,5,1,1835
"Red Delicious",3,"Average",306,5,2,1835
"Honeycrisp",3,"Average",306,6,1,1836
"Gala",2,"Poor",306,6,2,1836
"Gala",1.5,"Excellent",307,1,1,1837
"Pink Lady",3,"Excellent",307,1,2,1837
"Pink Lady",1.5,"Average",307,2,1,1838
"Fuji",3,"Poor",307,2,2,1838
"Pink Lady",3.5,"Average",307,3,1,1839
"Fuji",4,"Average",307,3,2,1839
"Fuji",1,"Excellent",307,4,1,1840
"Gala",2.5,"Average",307,4,2,1840
"Red Delicious",2.5,"Average",307,5,1,1841
"Red Delicious",3.5,"Poor",307,5,2,1841
"Red Delicious",1,"Poor",307,6,1,1842
"Pink Lady",2.5,"Poor",307,6,2,1842
"Honeycrisp",1,"Excellent",308,1,1,1843
"Pink Lady",2.5,"Poor",308,1,2,1843
"Pink Lady",3,"Average",308,2,1,1844
"Honeycrisp",1.5,"Excellent",308,2,2,1844
"Gala",2,"Excellent",308,3,1,1845
"Pink Lady",1.5,"Poor",308,3,2,1845
"Fuji",1,"Excellent",308,4,1,1846
"Fuji",4,"Average",308,4,2,1846
"Honeycrisp",1,"Average",308,5,1,1847
"Pink Lady",3,"Excellent",308,5,2,1847
"Gala",2.5,"Poor",308,6,1,1848
"Red Delicious",2.5,"Poor",308,6,2,1848
"Fuji",2.5,"Excellent",309,1,1,1849
"Fuji",1,"Excellent",309,1,2,1849
"Red Delicious",3.5,"Excellent",309,2,1,1850
"Red Delicious",3,"Poor",309,2,2,1850
"Red Delicious",1.5,"Poor",309,3,1,1851
"Gala",1.5,"Poor",309,3,2,1851
"Red Delicious",1.5,"Average",309,4,1,1852
"Fuji",4,"Average",309,4,2,1852
"Fuji",2.5,"Average",309,5,1,1853
"Red Delicious",2.5,"Poor",309,5,2,1853
"Pink Lady",2.5,"Excellent",309,6,1,1854
"Red Delicious",1.5,"Poor",309,6,2,1854
"Honeycrisp",1.5,"Average",310,1,1,1855
"Pink Lady",3,"Average",310,1,2,1855
"Fuji",1,"Poor",310,2,1,1856
"Red Delicious",1.5,"Average",310,2,2,1856
"Gala",1.5,"Average",310,3,1,1857
"Honeycrisp",4,"Poor",310,3,2,1857
"Fuji",1,"Average",310,4,1,1858
"Red Delicious",1,"Poor",310,4,2,1858
"Fuji",3,"Excellent",310,5,1,1859
"Red Delicious",3.5,"Excellent",310,5,2,1859
"Honeycrisp",4,"Average",310,6,1,1860
"Red Delicious",3.5,"Average",310,6,2,1860
"Gala",4,"Poor",311,1,1,1861
"Gala",3,"Excellent",311,1,2,1861
"Gala",2.5,"Excellent",311,2,1,1862
"Pink Lady",3.5,"Excellent",311,2,2,1862
"Pink Lady",4,"Average",311,3,1,1863
"Gala",1,"Excellent",311,3,2,1863
"Red Delicious",2,"Poor",311,4,1,1864
"Pink Lady",2,"Excellent",311,4,2,1864
"Fuji",3,"Average",311,5,1,1865
"Fuji",4,"Poor",311,5,2,1865
"Gala",2,"Poor",311,6,1,1866
"Honeycrisp",4,"Poor",311,6,2,1866
"Honeycrisp",2.5,"Excellent",312,1,1,1867
"Fuji",4,"Poor",312,1,2,1867
"Gala",3.5,"Average",312,2,1,1868
"Pink Lady",2.5,"Excellent",312,2,2,1868
"Red Delicious",1,"Excellent",312,3,1,1869
"Red Delicious",1,"Average",312,3,2,1869
"Red Delicious",1.5,"Poor",312,4,1,1870
"Gala",2,"Average",312,4,2,1870
"Pink Lady",3,"Poor",312,5,1,1871
"Pink Lady",1,"Excellent",312,5,2,1871
"Fuji",3.5,"Poor",312,6,1,1872
"Gala",1.5,"Average",312,6,2,1872
"Pink Lady",2.5,"Excellent",313,1,1,1873
"Honeycrisp",4,"Poor",313,1,2,1873
"Gala",2,"Average",313,2,1,1874
"Gala",3,"Excellent",313,2,2,1874
"Fuji",3,"Poor",313,3,1,1875
"Honeycrisp",2,"Excellent",313,3,2,1875
"Pink Lady",2.5,"Poor",313,4,1,1876
"Fuji",3,"Average",313,4,2,1876
"Fuji",1.5,"Poor",313,5,1,1877
"Gala",4,"Average",313,5,2,1877
"Red Delicious",2.5,"Poor",313,6,1,1878
"Honeycrisp",3,"Excellent",313,6,2,1878
"Pink Lady",2,"Average",314,1,1,1879
"Red Delicious",4,"Average",314,1,2,1879
"Red Delicious",1,"Poor",314,2,1,1880
"Honeycrisp",3.5,"Average",314,2,2,1880
"Pink Lady",2.5,"Excellent",314,3,1,1881
"Red Delicious",2,"Poor",314,3,2,1881
"Gala",3,"Average",314,4,1,1882
"Red Delicious",4,"Average",314,4,2,1882
"Red Delicious",1,"Average",314,5,1,1883
"Red Delicious",1.5,"Excellent",314,5,2,1883
"Gala",1,"Excellent",314,6,1,1884
"Red Delicious",2.5,"Average",314,6,2,1884
"Gala",4,"Excellent",315,1,1,1885
"Fuji",3.5,"Average",315,1,2,1885
"Fuji",1.5,"Poor",315,2,1,1886
"Red Delicious",1.5,"Excellent",315,2,2,1886
"Gala",3.5,"Excellent",315,3,1,1887
"Pink Lady",3,"Excellent",315,3,2,1887
"Red Delicious",2,"Poor",315,4,1,1888
"Pink Lady",1.5,"Poor",315,4,2,1888
"Red Delicious",1,"Average",315,5,1,1889
"Fuji",1,"Average",315,5,2,1889
"Gala",2.5,"Poor",315,6,1,1890
"Gala",2.5,"Excellent",315,6,2,1890
"Gala",2,"Excellent",316,1,1,1891
"Honeycrisp",3.5,"Average",316,1,2,1891
"Honeycrisp",1,"Poor",316,2,1,1892
"Pink Lady",1,"Poor",316,2,2,1892
"Gala",4,"Poor",316,3,1,1893
"Gala",1.5,"Average",316,3,2,1893
"Red Delicious",4,"Average",316,4,1,1894
"Gala",3.5,"Poor",316,4,2,1894
"Gala",3,"Excellent",316,5,1,1895
"Honeycrisp",3,"Excellent",316,5,2,1895
"Gala",3,"Average",316,6,1,1896
"Gala",2.5,"Average",316,6,2,1896
"Red Delicious",3.5,"Poor",317,1,1,1897
"Red Delicious",3.5,"Poor",317,1,2,1897
"Honeycrisp",1,"Excellent",317,2,1,1898
"Fuji",2,"Average",317,2,2,1898
"Pink Lady",1,"Excellent",317,3,1,1899
"Fuji",3,"Poor",317,3,2,1899
"Gala",3,"Average",317,4,1,1900
"Honeycrisp",1.5,"Poor",317,4,2,1900
"Pink Lady",1.5,"Poor",317,5,1,1901
"Red Delicious",3,"Poor",317,5,2,1901
"Pink Lady",2,"Excellent",317,6,1,1902
"Red Delicious",3.5,"Excellent",317,6,2,1902
"Red Delicious",4,"Average",318,1,1,1903
"Fuji",1,"Poor",318,1,2,1903
"Honeycrisp",2,"Poor",318,2,1,1904
"Fuji",1,"Excellent",318,2,2,1904
"Red Delicious",4,"Poor",318,3,1,1905
"Red Delicious",1.5,"Excellent",318,3,2,1905
"Red Delicious",3.5,"Average",318,4,1,1906
"Pink Lady",2,"Excellent",318,4,2,1906
"Red Delicious",1.5,"Average",318,5,1,1907
"Red Delicious",3,"Poor",318,5,2,1907
"Honeycrisp",3,"Excellent",318,6,1,1908
"Fuji",3,"Average",318,6,2,1908
"Fuji",2.5,"Excellent",319,1,1,1909
"Gala",2.5,"Average",319,1,2,1909
"Honeycrisp",3.5,"Poor",319,2,1,1910
"Red Delicious",3.5,"Average",319,2,2,1910
"Pink Lady",3,"Average",319,3,1,1911
"Fuji",2.5,"Average",319,3,2,1911
"Pink Lady",4,"Excellent",319,4,1,1912
"Red Delicious",2.5,"Average",319,4,2,1912
"Gala",3.5,"Average",319,5,1,1913
"Honeycrisp",1.5,"Average",319,5,2,1913
"Pink Lady",2,"Excellent",319,6,1,1914
"Honeycrisp",3,"Average",319,6,2,1914
"Honeycrisp",2,"Average",320,1,1,1915
"Honeycrisp",3,"Average",320,1,2,1915
"Honeycrisp",1.5,"Poor",320,2,1,1916
"Red Delicious",3.5,"Average",320,2,2,1916
"Pink Lady",1,"Average",320,3,1,1917
"Honeycrisp",3.5,"Excellent",320,3,2,1917
"Honeycrisp",2.5,"Excellent",320,4,1,1918
"Honeycrisp",1.5,"Average",320,4,2,1918
"Fuji",3.5,"Poor",320,5,1,1919
"Pink Lady",2.5,"Poor",320,5,2,1919
"Pink Lady",2.5,"Average",320,6,1,1920
"Red Delicious",1.5,"Poor",320,6,2,1920
"Pink Lady",4,"Poor",321,1,1,1921
"Honeycrisp",2,"Poor",321,1,2,1921
"Fuji",1,"Excellent",321,2,1,1922
"Red Delicious",1,"Average",321,2,2,1922
"Red Delicious",3.5,"Average",321,3,1,1923
"Gala",2,"Average",321,3,2,1923
"Pink Lady",1,"Excellent",321,4,1,1924
"Gala",3.5,"Excellent",321,4,2,1924
"Red Delicious",2.5,"Excellent",321,5,1,1925
"Fuji",1.5,"Excellent",321,5,2,1925
"Pink Lady",3.5,"Poor",321,6,1,1926
"Gala",4,"Poor",321,6,2,1926
"Pink Lady",2,"Average",322,1,1,1927
"Gala",3,"Poor",322,1,2,1927
"Red Delicious",4,"Poor",322,2,1,1928
"Red Delicious",2.5,"Excellent",322,2,2,1928
"Honeycrisp",3,"Excellent",322,3,1,1929
"Honeycrisp",3.5,"Excellent",322,3,2,1929
"Gala",3,"Average",322,4,1,1930
"Fuji",3.5,"Excellent",322,4,2,1930
"Pink Lady",3,"Poor",322,5,1,1931
"Red Delicious",2.5,"Poor",322,5,2,1931
"Gala",2.5,"Excellent",322,6,1,1932
"Honeycrisp",3.5,"Poor",322,6,2,1932
"Gala",3,"Average",323,1,1,1933
"Gala",1,"Average",323,1,2,1933
"Pink Lady",3.5,"Poor",323,2,1,1934
"Honeycrisp",4,"Excellent",323,2,2,1934
"Fuji",1,"Poor",323,3,1,1935
"Honeycrisp",2.5,"Average",323,3,2,1935
"Honeycrisp",2,"Poor",323,4,1,1936
"Red Delicious",2,"Average",323,4,2,1936
"Fuji",2,"Excellent",323,5,1,1937
"Fuji",4,"Poor",323,5,2,1937
"Red Delicious",3,"Average",323,6,1,1938
"Honeycrisp",1.5,"Excellent",323,6,2,1938
"Fuji",1.5,"Excellent",324,1,1,1939
"Pink Lady",1.5,"Poor",324,1,2,1939
"Fuji",1,"Poor",324,2,1,1940
"Fuji",3.5,"Excellent",324,2,2,1940
"Honeycrisp",2,"Excellent",324,3,1,1941
"Gala",3.5,"Poor",324,3,2,1941
"Pink Lady",1,"Poor",324,4,1,1942
"Fuji",3,"Average",324,4,2,1942
"Pink Lady",2,"Excellent",324,5,1,1943
"Honeycrisp",2.5,"Excellent",324,5,2,1943
"Gala",4,"Excellent",324,6,1,1944
"Fuji",2,"Poor",324,6,2,1944
"Honeycrisp",1,"Average",325,1,1,1945
"Honeycrisp",2.5,"Excellent",325,1,2,1945
"Fuji",2.5,"Excellent",325,2,1,1946
"Gala",3,"Poor",325,2,2,1946
"Gala",2.5,"Excellent",325,3,1,1947
"Fuji",1.5,"Excellent",325,3,2,1947
"Honeycrisp",2.5,"Poor",325,4,1,1948
"Pink Lady",1,"Average",325,4,2,1948
"Red Delicious",3.5,"Average",325,5,1,1949
"Red Delicious",1.5,"Average",325,5,2,1949
"Honeycrisp",4,"Average",325,6,1,1950
"Gala",3,"Poor",325,6,2,1950
"Red Delicious",3.5,"Excellent",326,1,1,1951
"Honeycrisp",2.5,"Poor",326,1,2,1951
"Red Delicious",1,"Poor",326,2,1,1952
"Fuji",1.5,"Excellent",326,2,2,1952
"Fuji",2.5,"Poor",326,3,1,1953
"Fuji",2,"Poor",326,3,2,1953
"Red Delicious",3,"Average",326,4,1,1954
"Honeycrisp",2.5,"Excellent",326,4,2,1954
"Red Delicious",2,"Average",326,5,1,1955
"Red Delicious",2.5,"Average",326,5,2,1955
"Pink Lady",1.5,"Poor",326,6,1,1956
"Fuji",1.5,"Average",326,6,2,1956
"Gala",4,"Poor",327,1,1,1957
"Gala",2.5,"Excellent",327,1,2,1957
"Gala",2.5,"Poor",327,2,1,1958
"Gala",3.5,"Excellent",327,2,2,1958
"Honeycrisp",1,"Excellent",327,3,1,1959
"Red Delicious",1.5,"Poor",327,3,2,1959
"Fuji",3.5,"Excellent",327,4,1,1960
"Honeycrisp",1,"Poor",327,4,2,1960
"Red Delicious",1,"Poor",327,5,1,1961
"Pink Lady",1,"Excellent",327,5,2,1961
"Pink Lady",1.5,"Excellent",327,6,1,1962
"Gala",1,"Average",327,6,2,1962
"Honeycrisp",4,"Poor",328,1,1,1963
"Honeycrisp",4,"Excellent",328,1,2,1963
"Red Delicious",3,"Poor",328,2,1,1964
"Gala",4,"Average",328,2,2,1964
"Honeycrisp",2.5,"Average",328,3,1,1965
"Pink Lady",1,"Poor",328,3,2,1965
"Pink Lady",1,"Average",328,4,1,1966
"Red Delicious",4,"Poor",328,4,2,1966
"Fuji",3,"Excellent",328,5,1,1967
"Fuji",3.5,"Poor",328,5,2,1967
"Pink Lady",3,"Average",328,6,1,1968
"Gala",4,"Average",328,6,2,1968
"Fuji",1,"Poor",329,1,1,1969
"Gala",1.5,"Excellent",329,1,2,1969
"Fuji",4,"Excellent",329,2,1,1970
"Fuji",4,"Average",329,2,2,1970
"Pink Lady",3,"Poor",329,3,1,1971
"Pink Lady",2,"Poor",329,3,2,1971
"Gala",4,"Excellent",329,4,1,1972
"Honeycrisp",1.5,"Average",329,4,2,1972
"Gala",1,"Poor",329,5,1,1973
"Gala",3,"Excellent",329,5,2,1973
"Honeycrisp",1,"Average",329,6,1,1974
"Honeycrisp",3,"Average",329,6,2,1974
"Gala",4,"Poor",330,1,1,1975
"Gala",3,"Excellent",330,1,2,1975
"Pink Lady",4,"Excellent",330,2,1,1976
"Gala",1,"Average",330,2,2,1976
"Fuji",2,"Excellent",330,3,1,1977
"Red Delicious",3.5,"Average",330,3,2,1977
"Honeycrisp",1,"Excellent",330,4,1,1978
"Pink Lady",1,"Excellent",330,4,2,1978
"Red Delicious",1.5,"Poor",330,5,1,1979
"Fuji",3.5,"Poor",330,5,2,1979
"Red Delicious",1.5,"Excellent",330,6,1,1980
"Gala",1,"Average",330,6,2,1980
"Pink Lady",3.5,"Excellent",331,1,1,1981
"Gala",3.5,"Average",331,1,2,1981
"Red Delicious",2.5,"Poor",331,2,1,1982
"Red Delicious",2.5,"Excellent",331,2,2,1982
"Honeycrisp",2,"Excellent",331,3,1,1983
"Fuji",3,"Poor",331,3,2,1983
"Honeycrisp",2,"Average",331,4,1,1984
"Fuji",2.5,"Excellent",331,4,2,1984
"Honeycrisp",1.5,"Average",331,5,1,1985
"Gala",3.5,"Poor",331,5,2,1985
"Gala",2,"Excellent",331,6,1,1986
"Honeycrisp",3,"Average",331,6,2,1986
"Honeycrisp",4,"Average",332,1,1,1987
"Red Delicious",1,"Excellent",332,1,2,1987
"Fuji",3.5,"Average",332,2,1,1988
"Honeycrisp",3.5,"Poor",332,2,2,1988
"Red Delicious",1.5,"Average",332,3,1,1989
"Gala",1,"Average",332,3,2,1989
"Fuji",4,"Excellent",332,4,1,1990
"Pink Lady",3,"Poor",332,4,2,1990
"Honeycrisp",3.5,"Excellent",332,5,1,1991
"Pink Lady",2,"Poor",332,5,2,1991
"Fuji",3,"Average",332,6,1,1992
"Fuji",3,"Excellent",332,6,2,1992
"Fuji",2,"Poor",333,1,1,1993
"Red Delicious",3,"Excellent",333,1,2,1993
"Honeycrisp",1,"Poor",333,2,1,1994
"Fuji",3.5,"Poor",333,2,2,1994
"Red Delicious",1,"Excellent",333,3,1,1995
"Pink Lady",3,"Poor",333,3,2,1995
"Pink Lady",4,"Poor",333,4,1,1996
"Gala",3,"Excellent",333,4,2,1996
"Gala",2.5,"Average",333,5,1,1997
"Red Delicious",3.5,"Poor",333,5,2,1997
"Pink Lady",2,"Excellent",333,6,1,1998
"Gala",3.5,"Poor",333,6,2,1998
"Honeycrisp",2.5,"Average",334,1,1,1999
"Honeycrisp",4,"Average",334,1,2,1999
"Gala",4,"Poor",334,2,1,2000
"Fuji",1,"Poor",334,2,2,2000
"Gala",2,"Poor",334,3,1,2001
"Red Delicious",2,"Average",334,3,2,2001
"Fuji",2,"Excellent",334,4,1,2002
"Pink Lady",2,"Excellent",334,4,2,2002
"Pink Lady",3.5,"Poor",334,5,1,2003
"Pink Lady",2.5,"Excellent",334,5,2,2003
"Red Delicious",1.5,"Excellent",334,6,1,2004
"Honeycrisp",2.5,"Average",334,6,2,2004
"Gala",1,"Excellent",335,1,1,2005
"Gala",1.5,"Excellent",335,1,2,2005
"Fuji",3.5,"Poor",335,2,1,2006
"Red Delicious",2.5,"Excellent",335,2,2,2006
"Honeycrisp",1,"Average",335,3,1,2007
"Gala",4,"Average",335,3,2,2007
"Gala",1.5,"Excellent",335,4,1,2008
"Pink Lady",1,"Poor",335,4,2,2008
"Pink Lady",2.5,"Poor",335,5,1,2009
"Fuji",3.5,"Poor",335,5,2,2009
"Honeycrisp",2.5,"Poor",335,6,1,2010
"Honeycrisp",2,"Excellent",335,6,2,2010
"Fuji",3.5,"Average",336,1,1,2011
"Honeycrisp",3.5,"Excellent",336,1,2,2011
"Gala",3,"Poor",336,2,1,2012
"Pink Lady",3,"Excellent",336,2,2,2012
"Red Delicious",1.5,"Poor",336,3,1,2013
"Pink Lady",2,"Average",336,3,2,2013
"Gala",4,"Average",336,4,1,2014
"Fuji",3,"Excellent",336,4,2,2014
"Pink Lady",3.5,"Average",336,5,1,2015
"Gala",1,"Poor",336,5,2,2015
"Honeycrisp",3.5,"Poor",336,6,1,2016
"Fuji",1.5,"Excellent",336,6,2,2016
"Fuji",3.5,"Average",337,1,1,2017
"Red Delicious",1.5,"Excellent",337,1,2,2017
"Honeycrisp",3,"Excellent",337,2,1,2018
"Gala",3,"Excellent",337,2,2,2018
"Fuji",3,"Average",337,3,1,2019
"Pink Lady",2,"Average",337,3,2,2019
"Pink Lady",3.5,"Poor",337,4,1,2020
"Gala",2,"Poor",337,4,2,2020
"Honeycrisp",3.5,"Poor",337,5,1,2021
"Pink Lady",3.5,"Average",337,5,2,2021
"Pink Lady",2,"Poor",337,6,1,2022
"Red Delicious",2.5,"Average",337,6,2,2022
"Red Delicious",2.5,"Average",338,1,1,2023
"Gala",4,"Poor",338,1,2,2023
"Honeycrisp",2,"Excellent",338,2,1,2024
"Red Delicious",1.5,"Average",338,2,2,2024
"Red Delicious",2.5,"Poor",338,3,1,2025
"Gala",4,"Poor",338,3,2,2025
"Pink Lady",1,"Poor",338,4,1,2026
"Honeycrisp",4,"Average",338,4,2,2026
"Red Delicious",1.5,"Poor",338,5,1,2027
"Gala",1,"Excellent",338,5,2,2027
"Red Delicious",3.5,"Poor",338,6,1,2028
"Fuji",1,"Average",338,6,2,2028
"Honeycrisp",2,"Average",339,1,1,2029
"Pink Lady",2,"Average",339,1,2,2029
"Gala",3.5,"Excellent",339,2,1,2030
"Pink Lady",3,"Average",339,2,2,2030
"Red Delicious",2,"Average",339,3,1,2031
"Red Delicious",2.5,"Poor",339,3,2,2031
"Honeycrisp",3,"Excellent",339,4,1,2032
"Fuji",2.5,"Average",339,4,2,2032
"Fuji",1,"Excellent",339,5,1,2033
"Gala",1.5,"Poor",339,5,2,2033
"Fuji",2,"Excellent",339,6,1,2034
"Gala",2,"Poor",339,6,2,2034
"Gala",3,"Average",340,1,1,2035
"Honeycrisp",1,"Poor",340,1,2,2035
"Pink Lady",3,"Poor",340,2,1,2036
"Gala",2,"Excellent",340,2,2,2036
"Red Delicious",2,"Poor",340,3,1,2037
"Gala",2,"Average",340,3,2,2037
"Pink Lady",4,"Excellent",340,4,1,2038
"Gala",3,"Excellent",340,4,2,2038
"Honeycrisp",2.5,"Average",340,5,1,2039
"Honeycrisp",1.5,"Poor",340,5,2,2039
"Red Delicious",1.5,"Poor",340,6,1,2040
"Honeycrisp",3,"Excellent",340,6,2,2040
"Red Delicious",1.5,"Poor",341,1,1,2041
"Pink Lady",3,"Poor",341,1,2,2041
"Honeycrisp",3,"Poor",341,2,1,2042
"Pink Lady",4,"Poor",341,2,2,2042
"Fuji",4,"Excellent",341,3,1,2043
"Red Delicious",3.5,"Average",341,3,2,2043
"Fuji",1,"Poor",341,4,1,2044
"Honeycrisp",2,"Excellent",341,4,2,2044
"Fuji",3,"Excellent",341,5,1,2045
"Honeycrisp",4,"Excellent",341,5,2,2045
"Honeycrisp",2,"Poor",341,6,1,2046
"Red Delicious",2,"Excellent",341,6,2,2046
"Fuji",3.5,"Average",342,1,1,2047
"Pink Lady",3.5,"Average",342,1,2,2047
"Pink Lady",2,"Average",342,2,1,2048
"Fuji",3,"Excellent",342,2,2,2048
"Fuji",4,"Excellent",342,3,1,2049
"Pink Lady",2,"Average",342,3,2,2049
"Red Delicious",4,"Excellent",342,4,1,2050
"Honeycrisp",2,"Poor",342,4,2,2050
"Honeycrisp",2,"Excellent",342,5,1,2051
"Red Delicious",3.5,"Poor",342,5,2,2051
"Pink Lady",4,"Average",342,6,1,2052
"Fuji",3,"Poor",342,6,2,2052
"Gala",3,"Poor",343,1,1,2053
"Pink Lady",3.5,"Poor",343,1,2,2053
"Pink Lady",1.5,"Excellent",343,2,1,2054
"Fuji",3.5,"Excellent",343,2,2,2054
"Gala",1.5,"Poor",343,3,1,2055
"Honeycrisp",4,"Excellent",343,3,2,2055
"Red Delicious",3,"Poor",343,4,1,2056
"Gala",1.5,"Poor",343,4,2,2056
"Gala",1,"Average",343,5,1,2057
"Pink Lady",4,"Average",343,5,2,2057
"Red Delicious",2.5,"Average",343,6,1,2058
"Fuji",2,"Average",343,6,2,2058
"Honeycrisp",2.5,"Poor",344,1,1,2059
"Gala",4,"Excellent",344,1,2,2059
"Red Delicious",3,"Average",344,2,1,2060
"Gala",2.5,"Average",344,2,2,2060
"Fuji",4,"Excellent",344,3,1,2061
"Gala",4,"Poor",344,3,2,2061
"Fuji",2,"Excellent",344,4,1,2062
"Gala",4,"Average",344,4,2,2062
"Gala",3,"Excellent",344,5,1,2063
"Red Delicious",1,"Average",344,5,2,2063
"Gala",2,"Excellent",344,6,1,2064
"Pink Lady",4,"Poor",344,6,2,2064
"Fuji",1,"Excellent",345,1,1,2065
"Honeycrisp",1,"Poor",345,1,2,2065
"Pink Lady",4,"Poor",345,2,1,2066
"Honeycrisp",1,"Average",345,2,2,2066
"Honeycrisp",4,"Poor",345,3,1,2067
"Pink Lady",1,"Poor",345,3,2,2067
"Red Delicious",4,"Excellent",345,4,1,2068
"Fuji",2,"Average",345,4,2,2068
"Red Delicious",3.5,"Average",345,5,1,2069
"Fuji",1.5,"Poor",345,5,2,2069
"Gala",2.5,"Excellent",345,6,1,2070
"Red Delicious",3,"Poor",345,6,2,2070
"Honeycrisp",2.5,"Average",346,1,1,2071
"Pink Lady",2.5,"Excellent",346,1,2,2071
"Fuji",4,"Average",346,2,1,2072
"Gala",2.5,"Excellent",346,2,2,2072
"Pink Lady",3,"Average",346,3,1,2073
"Gala",3.5,"Excellent",346,3,2,2073
"Pink Lady",2,"Poor",346,4,1,2074
"Red Delicious",1.5,"Average",346,4,2,2074
